
"Results of DICE-2013R model, version DICE2013R_100413_vanilla.gms"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"damages",0.1086488991,0.1735684018,0.2662494985,0.3946715749,0.5679575201,0.7962897695,1.0907061503,1.4628039274,1.9243578903,2.4868639267,3.1610235562,3.9561872015,4.8797745986,5.9366899086,7.1287470405,8.4541176252,9.9068100080,11.4761821927,13.1464838463,14.8733770116,16.6266172395,18.3700608472,20.0611935796,21.6504155185,23.1371236425,24.5345815512,25.8528354849,27.1042678402,28.3038768449,29.4705763035,30.1589724463,30.4839057512,30.4784402583,30.1780570625,29.6188874193,28.8364618578,27.8648631950,26.7361874801,25.4802346525,24.1243668088,22.6934854368,21.2100898358,19.6943875192,18.1644341182,16.6362855347,15.1241491729,13.6405242885,12.1963241381,10.8009748100,9.4624870193,8.1874955050,7.0511439370,5.9666560229,4.9483818779,4.0403548301,3.4597442021,3.3410658860,3.8136950721,5.0980694423,7.5697538859
"abatement",0.0004860163,0.0490431649,0.0735502465,0.1078245591,0.1546736305,0.2173936250,0.2997882858,0.4061773647,0.5413928228,0.7107611209,0.9200699571,1.1755178781,1.4836452481,1.8512451833,2.2852532310,2.7926149953,3.3801317986,4.0542863346,4.8210540393,5.6859050189,6.6530659135,7.7247536906,8.9002009902,9.2299449233,9.1538893253,9.0653554191,8.9649029379,8.8537351166,8.7337868703,14.3420374539,14.0818679682,13.8139382776,13.5376666350,13.2531215264,12.9607707041,12.6613280240,12.3556571568,12.0447085684,11.7294762088,11.4109660699,11.0901719029,10.7680549716,10.4455252907,10.1234216024,9.8024863717,9.4833300640,9.1663752867,8.8517648202,8.5392056273,8.2276983012,7.9150554109,7.6730703216,7.4191367553,6.8838335689,4.8411577921,3.0608083551,1.6560028914,0.6855020902,0.1552740951,0.0000000000
"sigma",0.5491283629,0.5223470566,0.4969958753,0.4729924767,0.4502595776,0.4287246247,0.4083194879,0.3889801750,0.3706465648,0.3532621594,0.3367738526,0.3211317140,0.3062887878,0.2922009045,0.2788265058,0.2661264807,0.2540640126,0.2426044365,0.2317151053,0.2213652652,0.2115259393,0.2021698181,0.1932711580,0.1848056856,0.1767505086,0.1690840321,0.1617858808,0.1548368251,0.1482187134,0.1419144071,0.1359077209,0.1301833659,0.1247268972,0.1195246643,0.1145637642,0.1098319980,0.1053178301,0.1010103495,0.0968992340,0.0929747163,0.0892275518,0.0856489896,0.0822307434,0.0789649659,0.0758442239,0.0728614744,0.0700100435,0.0672836054,0.0646761628,0.0621820291,0.0597958109,0.0575123920,0.0553269182,0.0532347826,0.0512316129,0.0493132576,0.0474757750,0.0457154213,0.0440286402,0.0424120528
"Forcings",2.1423630968,2.3982362740,2.6096933149,2.8225125251,3.0354016137,3.2466562461,3.4543685508,3.6565744954,3.8513516996,4.0368784702,4.2114636340,4.3735552416,4.5217345994,4.6547005447,4.7712475025,4.8702396984,4.9505829451,5.0111946211,5.0509717431,5.0437563016,5.0132889210,4.9581834725,4.8768987715,4.7677143873,4.6582050920,4.5603142184,4.4729312036,4.3950150015,4.3255980839,4.2637880172,4.0093916577,3.7669383929,3.5355573713,3.3144228731,3.1027564067,2.8998287491,2.7049613987,2.5175272109,2.3369501808,2.1627044478,1.9943126668,1.8313439232,1.6734114002,1.5201700412,1.3713145205,1.2265779743,1.0857321994,0.9485905115,0.8150153360,0.6849342308,0.5583710992,0.4355053156,0.3130966072,0.1918980639,0.1042074932,0.2512061407,0.6271090024,1.1974227317,1.9140703488,2.7314023690
"Other Forcings",0.2500000000,0.2750000000,0.3000000000,0.3250000000,0.3500000000,0.3750000000,0.4000000000,0.4250000000,0.4500000000,0.4750000000,0.5000000000,0.5250000000,0.5500000000,0.5750000000,0.6000000000,0.6250000000,0.6500000000,0.6750000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000,0.7000000000
"Period utilty",0.2890943232,0.3390495146,0.3851655203,0.4276013812,0.4666120850,0.5024822445,0.5354942676,0.5659141710,0.5939862312,0.6199319313,0.6439508855,0.6662225786,0.6869083522,0.7061533753,0.7240884947,0.7408319438,0.7564909402,0.7711632396,0.7849387691,0.7979043972,0.8101404735,0.8217249871,0.8327389467,0.8432721058,0.8533301268,0.8628972582,0.8719671334,0.8805326981,0.8885758723,0.8961782931,0.9035457964,0.9106461177,0.9174630158,0.9239903998,0.9302287185,0.9361826879,0.9418598184,0.9472694335,0.9524220013,0.9573286770,0.9620010002,0.9664507219,0.9706897578,0.9747302946,0.9785851108,0.9822682319,0.9857961455,0.9891899749,0.9924793373,0.9957092193,0.9963679521,0.9997948270,1.0028865263,1.0057293604,1.0084202202,1.0109249326,1.0132585859,1.0154328697,1.0174546488,1.0193256651
"Consumption",47.0289567838,56.2892419807,66.6495202439,78.1134874428,90.6814536571,104.3504435162,119.1143461194,134.9641409136,151.8882102305,169.8727385787,188.9021929509,208.9598764414,230.0285495553,252.0911204559,275.1314204552,299.1351098892,324.0908153107,349.9917056310,376.8379199508,404.6467064196,433.4488266908,463.2999065746,494.3008599532,526.6284453508,560.2452153513,595.0152734066,630.7910020881,667.3798355450,704.4914257123,742.2754287843,781.6423309987,822.4083749664,864.4217569377,907.5505681107,951.6757967413,996.6873731940,1042.4820208484,1088.9621727333,1136.0355353243,1183.6151049341,1231.6196161173,1279.9745822251,1328.6143266688,1377.4857874286,1426.5555410329,1475.8226918679,1525.3424565284,1575.2693414661,1625.9365531445,1678.0036365899,1688.9830528591,1747.4295231686,1802.7051880202,1855.7919983421,1908.1485246904,1958.8253007737,2007.8121710925,2055.0648688345,2100.4608200378,2143.7760775738
"Objective",2689.1761542629
"Land emissions",3.3000000000,2.6400000000,2.1120000000,1.6896000000,1.3516800000,1.0813440000,0.8650752000,0.6920601600,0.5536481280,0.4429185024,0.3543348019,0.2834678415,0.2267742732,0.1814194186,0.1451355349,0.1161084279,0.0928867423,0.0743093939,0.0594475151,0.0475580121,0.0380464097,0.0304371277,0.0243497022,0.0194797617,0.0155838094,0.0124670475,0.0099736380,0.0079789104,0.0063831283,0.0051065027,0.0040852021,0.0032681617,0.0026145294,0.0020916235,0.0016732988,0.0013386390,0.0010709112,0.0008567290,0.0006853832,0.0005483065,0.0004386452,0.0003509162,0.0002807330,0.0002245864,0.0001796691,0.0001437353,0.0001149882,0.0000919906,0.0000735925,0.0000588740,0.0000470992,0.0000376793,0.0000301435,0.0000241148,0.0000192918,0.0000154335,0.0000123468,0.0000098774,0.0000079019,0.0000063215
"Cumulative ind emissions",90.0000000000,135.7635389877,179.2765342133,226.7744041302,277.9833576306,332.5393701241,389.9979580271,449.8436585893,511.4992245188,574.3345493808,637.6753375727,700.8115286532,763.0054822043,823.4999271059,881.5256770715,936.3091119709,987.0794187108,1033.0755725674,1073.5530127899,1107.7899133707,1135.0911589327,1154.7979561247,1166.2982205497,1169.0395521464,1169.0395521464,1169.0395521464,1169.0395521464,1169.0395521464,1169.0395521464,1169.0395521464,1129.2126399811,1089.1055237775,1048.7526876500,1008.1928925602,967.4674791615,926.6192218843,885.6915208694,844.7278070783,803.7710884335,762.8635957509,722.0465055683,681.3597285094,640.8417602809,600.5296006785,560.4587568458,520.6633640554,481.1764859520,442.0307059464,403.2592090938,364.8977111382,326.9878818906,289.5834714527,252.3928515803,215.5109759263,182.0573844075,171.6999832481,187.7151839911,233.1797165552,311.2808700512,425.8438456098
